id,year,state,county_fips,lat,lon,treated,sulfur,heat_input,op_time,sulfur_control,sulfur_rate,fuel,total_sulfur,ext_sulfur_sum,ext_sulfur_mean,ext_sulfur_max,clearing_price,price,county,generation,allocated,arp_permits,cair_permits,cs1_permits,cs2_permits,fuel_type,permits,CAIR,CSAPR,NCvEPA
3,1997,AL,AL097,31.0069,-88.0103,1,74948.536,119486254.5,40202,0,516.9356023,0.112903226,0.000191727,0,0,0,106.75,5.33,Mobile County,11567152,0,0,0,0,0,Majority Coal,0,0,0,0
3,1998,AL,AL097,31.0069,-88.0103,1,63408.124,108201397.4,37839.5,0,460.8839925,0.112903226,0.000172875,0,0,0,115.01,5.56,Mobile County,10475334,0,0,0,0,0,Majority Coal,0,0,0,0
3,1999,AL,AL097,31.0069,-88.0103,1,66355.199,116761917.4,37499.5,0,490.8700347,0.112903226,0.000183734,0,0,0,200.55,5.54,Mobile County,11278662,0,0,0,0,0,Majority Coal,0,0,0,0
3,2000,AL,AL097,31.0069,-88.0103,1,61331.11,124857222.8,45937.75,0,378.3887455,0.112903226,0.000145016,0,0,0,126,5.61,Mobile County,12348987,51872,65642,0,0,0,Majority Coal,65642,0,0,0
3,2001,AL,AL097,31.0069,-88.0103,1,65902.382,147934446.4,61996.5,0,300.4744772,0.112903226,0.000114063,0,0,0,173.57,5.6,Mobile County,15798765,51872,69305,0,0,0,Majority Coal,69305,0,0,0
3,2002,AL,AL097,31.0069,-88.0103,1,59524.806,162155770.6,69610.25,0,238.4549036,0.112903226,8.84E-05,0,0,0,160.5,5.71,Mobile County,16941194,51872,62733,0,0,0,Majority Coal,62733,0,0,0
3,2003,AL,AL097,31.0069,-88.0103,1,52706.286,146353475.8,57124.25,0,265.174559,0.112903226,0.000100767,0,0,0,171.8,5.88,Mobile County,14816364,51872,55662,0,0,0,Majority Coal,55662,0,0,0
3,2004,AL,AL097,31.0069,-88.0103,1,47470.361,140814946.1,60827.75,0,219.7085126,0.112903226,8.17E-05,0,0,0,260,6.08,Mobile County,14435331,51872,49877,0,0,0,Majority Coal,49877,0,0,0
3,2005,AL,AL097,31.0069,-88.0103,1,53652.941,143241269,57185.25,0,261.3268142,0.112903226,9.78E-05,0,0,0,690,6.46,Mobile County,14601276,51872,56838,0,0,0,Majority Coal,56838,0,0,0
3,2006,AL,AL097,31.0069,-88.0103,1,52621.22,132048776.4,57054,0,258.5690588,0.112903226,9.65E-05,0,0,0,860.07,7.07,Mobile County,14639481,51872,53823,0,0,0,Majority Coal,53823,1,0,0
3,2007,AL,AL097,31.0069,-88.0103,1,51276.32,139884998.5,63803.25,0,224.0094259,0.112903226,8.33E-05,0,0,0,433.25,7.57,Mobile County,15152333,51872,52343,0,0,0,Majority Coal,52343,1,0,0
3,2008,AL,AL097,31.0069,-88.0103,1,38476.232,129592493.3,59440.25,0,179.1767695,0.112903226,6.46E-05,0,0,0,380.01,8.59,Mobile County,14027352.01,51872,39344,0,0,0,Majority Coal,39344,1,0,0
3,2009,AL,AL097,31.0069,-88.0103,1,37109.32,129517758.5,54627.75,0,192.3831084,0.112903226,7.13E-05,0,0,0,62,8.83,Mobile County,14086902.01,53396,38188,0,0,0,Majority Coal,38188,1,0,1
3,2010,AL,AL097,31.0069,-88.0103,1,18567.239,132813710.5,63217.5,0.111111111,80.1079821,0.112903226,3.02E-05,0,0,0,36.2,8.89,Mobile County,15188887.02,0,0,50296,0,0,Majority Coal,50296,1,1,1
3,2011,AL,AL097,31.0069,-88.0103,1,11638.279,104484527.5,56833,0.111111111,53.8057787,0.112903226,2.01E-05,0,0,0,2,9.1,Mobile County,12354231.02,0,0,88391,0,0,Majority Coal,88391,1,1,1
3,2012,AL,AL097,31.0069,-88.0103,1,10730.748,115981751.3,52767,0.111111111,55.64578569,0.112903226,2.09E-05,0,0,0,0.56,9.18,Mobile County,13262529.01,0,0,70641,0,0,Majority Coal,70641,1,1,1
3,2013,AL,AL097,31.0069,-88.0103,1,13447.878,114085378.1,50766.75,0.111111111,72.17767685,0.112903226,2.64E-05,0,0,0,0.35,9.02,Mobile County,12897137.02,0,0,101146,0,0,Majority Coal,101146,1,1,1
3,2014,AL,AL097,31.0069,-88.0103,1,10689.644,111834375.3,49068.75,0.111111111,60.02259088,0.112903226,2.23E-05,0,0,0,0.11,9.27,Mobile County,12981029.01,0,0,88955,0,0,Majority Coal,88955,1,1,1
3,2015,AL,AL097,31.0069,-88.0103,1,8688.188,98418115.93,42649.25,0.114583333,58.77205889,0.112903226,2.30E-05,0,0,0,0.06,9.33,Mobile County,11387562.03,0,0,0,0,28533,Majority Coal,28533,1,1,1
3,2016,AL,AL097,31.0069,-88.0103,1,5420.543,105554633.6,46923.75,0.125,31.4288618,0.112903226,1.17E-05,0,0,0,0.04,9.56,Mobile County,12770891.01,0,0,0,0,57700,Majority Coal,57700,1,1,1
3,2017,AL,AL097,31.0069,-88.0103,1,4218.139,96915175.7,44767.5,0.125,25.5540576,0.112903226,9.86E-06,0,0,0,0.04,9.83,Mobile County,11864554,0,0,0,0,85080,Majority Coal,85080,1,1,1
3,2018,AL,AL097,31.0069,-88.0103,1,5257.276,103039991.8,46690,0.125,30.25743606,0.112903226,1.12E-05,0,0,0,0.06,9.63,Mobile County,10464916.01,0,0,0,0,113662,Majority Coal,113662,1,1,1
3,2019,AL,AL097,31.0069,-88.0103,1,3494.672,106076031.3,44567,0.125,21.72044732,0.112903226,8.22E-06,0,0,0,0.04,9.83,Mobile County,12470807.01,0,0,0,0,140013,Majority Coal,140013,1,1,1
3,2020,AL,AL097,31.0069,-88.0103,1,1283.482,91895874.8,38848.75,0.125,8.449119327,0.112903226,3.33E-06,0,0,0,0.01,9.84,Mobile County,10499146.01,0,0,0,0,96020,Majority Coal,96020,1,1,1
7,1997,AL,AL055,34.0128,-85.9708,1,9591.325,6515881.45,12508.5,0,212.25891,0.269230769,0.000473146,0,0,0,106.75,5.33,Etowah County,409416,10532,13214,0,0,0,Majority Coal,13214,0,0,0
7,1998,AL,AL055,34.0128,-85.9708,1,9213.457,6683223.2,12627,0,202.6611987,0.269230769,0.000458689,0,0,0,115.01,5.56,Etowah County,447059,10532,10135,0,0,0,Majority Coal,10135,0,0,0
7,1999,AL,AL055,34.0128,-85.9708,1,8530.954,6287180.725,12320.25,0,192.3919767,0.269230769,0.000433801,0,0,0,200.55,5.54,Etowah County,428441,10532,9531,0,0,0,Majority Coal,9531,0,0,0
7,2000,AL,AL055,34.0128,-85.9708,1,9737.857,7188116.775,14376,0,189.3365747,0.269230769,0.000420654,0,0,0,126,5.61,Etowah County,509008,3981,11440,0,0,0,Majority Coal,11440,0,0,0
7,2001,AL,AL055,34.0128,-85.9708,1,8498.034,7048437.575,12876,0,186.646275,0.269230769,0.000417831,0,0,0,173.57,5.6,Etowah County,479276,3981,8923,0,0,0,Majority Coal,8923,0,0,0
7,2002,AL,AL055,34.0128,-85.9708,1,8740.493,7240752.3,14379.5,0,171.1555278,0.269230769,0.000383584,0,0,0,160.5,5.71,Etowah County,484717,3981,9166,0,0,0,Majority Coal,9166,0,0,0
7,2003,AL,AL055,34.0128,-85.9708,1,10404.592,8635675.85,15427.5,0,188.1366428,0.269230769,0.000419457,0,0,0,171.8,5.88,Etowah County,590162,3981,10920,0,0,0,Majority Coal,10920,0,0,0
7,2004,AL,AL055,34.0128,-85.9708,1,9703.699,7329028.4,13346.25,0,200.7267382,0.269230769,0.000455171,0,0,0,260,6.08,Etowah County,506589.01,3981,10189,0,0,0,Majority Coal,10189,0,0,0
7,2005,AL,AL055,34.0128,-85.9708,1,9343.781,6604286.975,12887,0,198.9891357,0.269230769,0.000444532,0,0,0,690,6.46,Etowah County,429828.01,3981,9811,0,0,0,Majority Coal,9811,0,0,0
7,2006,AL,AL055,34.0128,-85.9708,1,8202.982,5992063.825,11974.25,0,192.0839044,0.269230769,0.000435123,0,0,0,860.07,7.07,Etowah County,383723.04,3981,8422,0,0,0,Majority Coal,8422,1,0,0
7,2007,AL,AL055,34.0128,-85.9708,1,9478.207,7446838.725,14652.5,0,181.2322181,0.269230769,0.000406499,0,0,0,433.25,7.57,Etowah County,514715,3981,9756,0,0,0,Majority Coal,9756,1,0,0
7,2008,AL,AL055,34.0128,-85.9708,1,11074.91,8408419.1,13995,0,214.170785,0.269230769,0.000484545,0,0,0,380.01,8.59,Etowah County,599297.99,3981,11358,0,0,0,Majority Coal,11358,1,0,0
7,2009,AL,AL055,34.0128,-85.9708,1,3925.846,3697799.475,9158.5,0,116.7871026,0.269230769,0.000260817,0,0,0,62,8.83,Etowah County,263330.03,4098,4082,0,0,0,Majority Coal,4082,1,0,1
7,2010,AL,AL055,34.0128,-85.9708,1,4548.031,3614248.675,10619.25,0,118.237454,0.269230769,0.000266079,0,0,0,36.2,8.89,Etowah County,229660.03,0,0,9859,0,0,Majority Coal,9859,1,1,1
7,2011,AL,AL055,34.0128,-85.9708,1,3902.206,3592234.85,10219.75,0,107.4584952,0.269230769,0.000247021,0,0,0,2,9.1,Etowah County,230200,0,0,8814,0,0,Majority Coal,8814,1,1,1
7,2012,AL,AL055,34.0128,-85.9708,1,943.011,3087112.45,9954,0,22.647692,0.269230769,5.15E-05,0,0,0,0.56,9.18,Etowah County,222100.01,0,0,9843,0,0,Majority Coal,9843,1,1,1
7,2013,AL,AL055,34.0128,-85.9708,1,1525.718,2723753.575,8845.75,0,49.09020249,0.269230769,0.0001105,0,0,0,0.35,9.02,Etowah County,182004.01,0,0,12888,0,0,Majority Coal,12888,1,1,1
7,2014,AL,AL055,34.0128,-85.9708,1,4035.519,4764704.65,9498.75,0,115.6419437,0.269230769,0.000264335,0,0,0,0.11,9.27,Etowah County,216750,0,0,13879,0,0,Majority Coal,13879,1,1,1
7,2015,AL,AL055,34.0128,-85.9708,1,498.66,4878547.15,9502.5,0,12.17586398,0.269230769,2.89E-05,0,0,0,0.06,9.33,Etowah County,214655,0,0,0,0,1953,Majority Coal,1953,1,1,1
7,2016,AL,AL055,34.0128,-85.9708,1,10.284,2734769.4,9290.5,0,0.307589334,0.269230769,6.99E-07,0,0,0,0.04,9.56,,190978,0,0,0,0,3307,Majority Coal,3307,1,1,1
7,2017,AL,AL055,34.0128,-85.9708,1,10.839,3266577.975,9050.5,0,0.330362841,0.269230769,7.49E-07,0,0,0,0.04,9.83,,193273,0,0,0,0,3520,Majority Coal,3520,1,1,1
7,2018,AL,AL055,34.0128,-85.9708,1,7.994,3334501.475,9372.75,0,0.231221974,0.269230769,5.39E-07,0,0,0,0.06,9.63,,188877,0,0,0,0,3732,Majority Coal,3732,1,1,1
7,2019,AL,AL055,34.0128,-85.9708,1,3.961,2962336.65,8653.5,0,0.127134333,0.269230769,2.88E-07,0,0,0,0.04,9.83,,169977,0,0,0,0,3770,Majority Coal,3770,1,1,1
7,2020,AL,AL055,34.0128,-85.9708,1,0.266,886757.55,2652.25,0,0.009252938,0.269230769,2.24E-08,0,0,0,0.01,9.84,,50435,0,0,0,0,3812,Majority Coal,3812,1,1,1
8,1997,AL,AL127,33.6446,-87.2003,1,133761.148,89635953.28,37982.75,0,968.2516523,0,0.000218014,0,0,0,106.75,5.33,Walker County,8288400,0,0,0,0,0,Majority Coal,0,0,0,0
8,1998,AL,AL127,33.6446,-87.2003,1,130237.99,88708795.05,39429.75,0,913.0559541,0,0.00021858,0,0,0,115.01,5.56,Walker County,8476100,0,0,0,0,0,Majority Coal,0,0,0,0
8,1999,AL,AL127,33.6446,-87.2003,1,97833.965,86487823.65,38152,0,707.2366866,0,0.000170262,0,0,0,200.55,5.54,Walker County,7919803,0,0,0,0,0,Majority Coal,0,0,0,0
8,2000,AL,AL127,33.6446,-87.2003,1,70914.318,92626616.48,38822.75,0,509.7037089,0,0.000120579,0,0,0,126,5.61,Walker County,8659216,38124,75907,0,0,0,Majority Coal,75907,0,0,0
8,2001,AL,AL127,33.6446,-87.2003,1,58288.868,82766544.83,34022,0,474.4706528,0,0.000104299,0,0,0,173.57,5.6,Walker County,7245827,38124,61341,0,0,0,Majority Coal,61341,0,0,0
8,2002,AL,AL127,33.6446,-87.2003,1,56023.947,80677435.1,37170.5,0,416.9392527,0,9.45E-05,0,0,0,160.5,5.71,Walker County,7216594,38124,59263,0,0,0,Majority Coal,59263,0,0,0
8,2003,AL,AL127,33.6446,-87.2003,1,59344.241,87670054.73,35168.25,0,477.3255344,0,0.000110359,0,0,0,171.8,5.88,Walker County,7946795,38124,62428,0,0,0,Majority Coal,62428,0,0,0
8,2004,AL,AL127,33.6446,-87.2003,1,71657.603,82288748.05,37309.75,0,529.439534,0,0.00012154,0,0,0,260,6.08,Walker County,7902681,38124,75241,0,0,0,Majority Coal,75241,0,0,0
8,2005,AL,AL127,33.6446,-87.2003,1,84059.512,82354361.98,38749.25,0,601.615517,0,0.00014103,0,0,0,690,6.46,Walker County,7910063,38124,88262,0,0,0,Majority Coal,88262,0,0,0
8,2006,AL,AL127,33.6446,-87.2003,1,81267.586,79354739.53,35655,0,639.8184782,0,0.000150408,0,0,0,860.07,7.07,Walker County,8320379,39880,83366,0,0,0,Majority Coal,83366,1,0,0
8,2007,AL,AL127,33.6446,-87.2003,1,72600.584,74672347.1,34820.5,0.6,561.8741122,0,0.000136594,0,0,0,433.25,7.57,Walker County,7393313.03,39880,74324,0,0,0,Majority Coal,74324,1,0,0
8,2008,AL,AL127,33.6446,-87.2003,1,19208.06,80899784.39,36595.5,0.6,133.961449,0,3.39E-05,0,0,0,380.01,8.59,Walker County,7796227.01,39880,19647,0,0,0,Majority Coal,19647,1,0,0
8,2009,AL,AL127,33.6446,-87.2003,1,5027.652,55516562.48,20404,0.6,62.42385152,0,1.31E-05,0,0,0,62,8.83,Walker County,5207454,40985,5145,0,0,0,Majority Coal,5145,1,0,1
8,2010,AL,AL127,33.6446,-87.2003,1,7601.531,71213704.18,30277,0.6,59.42859432,0,1.24E-05,0,0,0,36.2,8.89,Walker County,6875509,0,0,18683,0,0,Majority Coal,18683,1,1,1
8,2011,AL,AL127,33.6446,-87.2003,1,9684.785,53187047.68,25166.5,0.6,78.80948283,0,1.84E-05,0,0,0,2,9.1,Walker County,4936430.01,0,0,53446,0,0,Majority Coal,53446,1,1,1
8,2012,AL,AL127,33.6446,-87.2003,1,3220.222,31572418.98,14793.5,0.6,73.30606225,0,1.31E-05,0,0,0,0.56,9.18,Walker County,3052678,0,0,49861,0,0,Majority Coal,49861,1,1,1
8,2013,AL,AL127,33.6446,-87.2003,1,1493.636,36141519.4,14539.5,0.6,20.43331505,0,4.67E-06,0,0,0,0.35,9.02,Walker County,3455632.02,0,0,81245,0,0,Majority Coal,81245,1,1,1
8,2014,AL,AL127,33.6446,-87.2003,1,2250.939,50147461.1,18775,0.6,33.18228886,0,6.96E-06,0,0,0,0.11,9.27,Walker County,5247433,0,0,80545,0,0,Majority Coal,80545,1,1,1
8,2015,AL,AL127,33.6446,-87.2003,1,1188.377,53535298.65,14549,0.7,20.85242925,0,4.70E-06,0,0,0,0.06,9.33,Walker County,4652042.01,0,0,0,0,21504,Majority Coal,21504,1,1,1
8,2016,AL,AL127,33.6446,-87.2003,1,1489.115,59853334.68,21112.25,1,19.50322854,0,4.76E-06,0,0,0,0.04,9.56,Walker County,5494441.01,0,0,0,0,48937,Majority Coal,48937,1,1,1
8,2017,AL,AL127,33.6446,-87.2003,1,1295.757,49520149.5,16698,1,20.11351183,0,4.96E-06,0,0,0,0.04,9.83,Walker County,4515103.02,0,0,0,0,102636,Majority Coal,102636,1,1,1
8,2018,AL,AL127,33.6446,-87.2003,1,1695.059,60660426.93,19501,1,23.60154779,0,5.70E-06,0,0,0,0.06,9.63,Walker County,5497888,0,0,0,0,156528,Majority Coal,156528,1,1,1
10,1997,AL,AL063,32.6017,-87.7811,1,44469.297,40724772.95,21576.5,0,625.9499578,0.853479853,0.000252544,0,0,0,106.75,5.33,Greene County,3335544,0,0,0,0,0,Majority Coal,0,0,0,0
10,1998,AL,AL063,32.6017,-87.7811,1,60004.573,53097659.63,29978,0,669.3002626,0.853479853,0.000270425,0,0,0,115.01,5.56,Greene County,4816426,0,0,0,0,0,Majority Coal,0,0,0,0
10,1999,AL,AL063,32.6017,-87.7811,1,56950.458,43532606.08,25127,0,706.8554772,0.853479853,0.000277623,0,0,0,200.55,5.54,Greene County,4004149,0,0,0,0,0,Majority Coal,0,0,0,0
10,2000,AL,AL063,32.6017,-87.7811,1,47889.211,49584877.38,29885.25,0,485.0069049,0.853479853,0.000197573,0,0,0,126,5.61,Greene County,4494641,16411,50809,0,0,0,Majority Coal,50809,0,0,0
10,2001,AL,AL063,32.6017,-87.7811,1,43115.29,44336418.6,21732.25,0,562.8230057,0.853479853,0.000230901,0,0,0,173.57,5.6,Greene County,4105758,16411,45581,0,0,0,Majority Coal,45581,0,0,0
10,2002,AL,AL063,32.6017,-87.7811,1,40968.635,42011542.38,21503.25,0,531.2431109,0.853479853,0.000239039,0,0,0,160.5,5.71,Greene County,3940228,16411,43344,0,0,0,Majority Coal,43344,0,0,0
10,2003,AL,AL063,32.6017,-87.7811,1,40067.924,39073416.45,18747.5,0,597.4354453,0.853479853,0.000265785,0,0,0,171.8,5.88,Greene County,3757177,16411,42670,0,0,0,Majority Coal,42670,0,0,0
10,2004,AL,AL063,32.6017,-87.7811,1,34111.675,38436143.9,17977.75,0,536.4644901,0.853479853,0.000219066,0,0,0,260,6.08,Greene County,3716866,16411,35920,0,0,0,Majority Coal,35920,0,0,0
10,2005,AL,AL063,32.6017,-87.7811,1,45606.441,42480708.68,19035.25,0,658.805066,0.853479853,0.000314489,0,0,0,690,6.46,Greene County,3912748,16411,47962,0,0,0,Majority Coal,47962,0,0,0
10,2006,AL,AL063,32.6017,-87.7811,1,37862.981,43056541.05,20891.75,0,503.6767067,0.853479853,0.000235355,0,0,0,860.07,7.07,Greene County,3987948,16411,38820,0,0,0,Majority Coal,38820,1,0,0
10,2007,AL,AL063,32.6017,-87.7811,1,30651.053,45594964.78,21948.5,0,392.1573473,0.853479853,0.000178282,0,0,0,433.25,7.57,Greene County,3982941.01,16411,31469,0,0,0,Majority Coal,31469,1,0,0
10,2008,AL,AL063,32.6017,-87.7811,1,24180.604,40761114.33,18199.75,0,390.9635275,0.853479853,0.000157129,0,0,0,380.01,8.59,Greene County,3491237.03,16411,24866,0,0,0,Majority Coal,24866,1,0,0
10,2009,AL,AL063,32.6017,-87.7811,1,31604.486,26034534.63,15424.75,0,588.9644675,0.853479853,0.00026356,0,0,0,62,8.83,Greene County,2491524.02,16897,32640,0,0,0,Majority Coal,32640,1,0,1
10,2010,AL,AL063,32.6017,-87.7811,1,33627.55,28342566.58,15742.75,0,588.335271,0.853479853,0.00026376,0,0,0,36.2,8.89,Greene County,2783910,0,0,53105,0,0,Majority Coal,53105,1,1,1
10,2011,AL,AL063,32.6017,-87.7811,1,29945.279,27278682.35,15394.25,0,551.2106948,0.853479853,0.000237507,0,0,0,2,9.1,Greene County,2475757,0,0,55074,0,0,Majority Coal,55074,1,1,1
10,2012,AL,AL063,32.6017,-87.7811,1,32461.415,24244453.35,15423,0,575.5333271,0.853479853,0.000286999,0,0,0,0.56,9.18,Greene County,2095101.01,0,0,137316,0,0,Majority Coal,137316,1,1,1
10,2013,AL,AL063,32.6017,-87.7811,1,32832.992,26718924.17,16506,0,552.8731559,0.853479853,0.000265585,0,0,0,0.35,9.02,Greene County,2499069.01,0,0,108522,0,0,Majority Coal,108522,1,1,1
10,2014,AL,AL063,32.6017,-87.7811,1,34902.595,29359317.2,17414.25,0,553.1484841,0.853479853,0.00025482,0,0,0,0.11,9.27,Greene County,2857924.02,0,0,106066,0,0,Majority Coal,106066,1,1,1
10,2015,AL,AL063,32.6017,-87.7811,1,30848.031,22802049.03,15949.25,0,525.4879849,0.853479853,0.000261011,0,0,0,0.06,9.33,Greene County,2249285.02,0,0,0,0,37697,Majority Coal,37697,1,1,1
10,2016,AL,AL063,32.6017,-87.7811,1,5783.85,13549515.15,12370.75,0,109.9900951,0.853479853,3.09E-05,0,0,0,0.04,9.56,Greene County,1309634.01,0,0,0,0,20577,Majority Coal,20577,1,1,1
10,2017,AL,AL063,32.6017,-87.7811,1,4.729,9881313.3,11315,0,0.11844392,0.853479853,4.60E-08,0,0,0,0.04,9.83,Greene County,884809,0,0,0,0,15720,Majority Coal,15720,1,1,1
10,2018,AL,AL063,32.6017,-87.7811,1,30.86,12728035.63,13555.5,0,0.658435167,0.853479853,1.56E-07,0,0,0,0.06,9.63,Greene County,1173091,0,0,0,0,16642,Majority Coal,16642,1,1,1
10,2019,AL,AL063,32.6017,-87.7811,1,7.222,18820245.73,15434.75,0,0.121486461,0.853479853,6.54E-08,0,0,0,0.04,9.83,Greene County,1767889,0,0,0,0,16661,Majority Coal,16661,1,1,1
10,2020,AL,AL063,32.6017,-87.7811,1,3.676,11641749.92,11714.75,0,0.087594547,0.853479853,4.15E-08,0,0,0,0.01,9.84,Greene County,1071142.01,0,0,0,0,1610,Majority Coal,1610,1,1,1
26,1997,AL,AL117,33.2442,-86.4567,1,87208.259,111238790.9,38400.5,0,624.5035909,0.184615385,7.15E-05,0,0,0,106.75,5.33,Shelby County,10138665,130542,125830,0,0,0,Majority Coal,125830,0,0,0
26,1998,AL,AL117,33.2442,-86.4567,1,93021.113,122899053,40478,0,632.9464432,0.184615385,7.40E-05,0,0,0,115.01,5.56,Shelby County,10915355,130542,103048,0,0,0,Majority Coal,103048,0,0,0
26,1999,AL,AL117,33.2442,-86.4567,1,101127.714,126809513.8,39882.5,0,701.9337756,0.184615385,8.30E-05,0,0,0,200.55,5.54,Shelby County,12150707,130542,146625,0,0,0,Majority Coal,146625,0,0,0
26,2000,AL,AL117,33.2442,-86.4567,1,117856.411,134607904.9,39591.5,0,822.2730472,0.184615385,9.49E-05,0,0,0,126,5.61,Shelby County,12623222,57815,203731,0,0,0,Majority Coal,203731,0,0,0
26,2001,AL,AL117,33.2442,-86.4567,1,120165.098,128059174.8,39871.5,0,834.3096041,0.184615385,9.48E-05,0,0,0,173.57,5.6,Shelby County,12528720,57815,154332,0,0,0,Majority Coal,154332,0,0,0
26,2002,AL,AL117,33.2442,-86.4567,1,127731.84,129222289.8,37304.75,0,952.3694346,0.184615385,0.000111314,0,0,0,160.5,5.71,Shelby County,12663329,57815,143730,0,0,0,Majority Coal,143730,0,0,0
26,2003,AL,AL117,33.2442,-86.4567,1,130405.375,132893357.8,39038.75,0,928.9847175,0.184615385,0.000104722,0,0,0,171.8,5.88,Shelby County,13113729,57815,136928,0,0,0,Majority Coal,136928,0,0,0
26,2004,AL,AL117,33.2442,-86.4567,1,121140.74,122129586.1,38393,0,874.6187849,0.184615385,0.000101831,0,0,0,260,6.08,Shelby County,12330640,57815,127201,0,0,0,Majority Coal,127201,0,0,0
26,2005,AL,AL117,33.2442,-86.4567,1,127658.408,119240125.4,38523,0,904.3278458,0.184615385,0.000100957,0,0,0,690,6.46,Shelby County,11273347,57815,134042,0,0,0,Majority Coal,134042,0,0,0
26,2006,AL,AL117,33.2442,-86.4567,1,130494.192,120328263.1,40102,0,906.0405353,0.184615385,0.000106032,0,0,0,860.07,7.07,Shelby County,11389703,57815,133277,0,0,0,Majority Coal,133277,1,0,0
26,2007,AL,AL117,33.2442,-86.4567,1,141307.959,125765975.7,39423,0,999.7314703,0.184615385,0.000119092,0,0,0,433.25,7.57,Shelby County,12122564.01,57815,144541,0,0,0,Majority Coal,144541,1,0,0
26,2008,AL,AL117,33.2442,-86.4567,1,140161.067,116833394,37352.75,0,1046.855348,0.184615385,0.000122998,0,0,0,380.01,8.59,Shelby County,11411360.02,57815,142989,0,0,0,Majority Coal,142989,1,0,0
26,2009,AL,AL117,33.2442,-86.4567,1,102980.247,86349614,29207,0,964.8305467,0.184615385,0.000110073,0,0,0,62,8.83,Shelby County,8033763.01,59456,105718,0,0,0,Majority Coal,105718,1,0,1
26,2010,AL,AL117,33.2442,-86.4567,1,73140.882,95831373.5,32616.25,0.2,612.8458952,0.184615385,7.10E-05,0,0,0,36.2,8.89,Shelby County,9593170.04,0,0,104806,0,0,Majority Coal,104806,1,1,1
26,2011,AL,AL117,33.2442,-86.4567,1,91711.048,116338029.6,38503.75,0.2,664.4586746,0.184615385,7.91E-05,0,0,0,2,9.1,Shelby County,11284034.09,0,0,186331,0,0,Majority Coal,186331,1,1,1
26,2012,AL,AL117,33.2442,-86.4567,1,57832.575,87392339.63,32890.25,0.2,471.1551484,0.184615385,5.67E-05,0,0,0,0.56,9.18,Shelby County,8135033.01,0,0,222366,0,0,Majority Coal,222366,1,1,1
26,2013,AL,AL117,33.2442,-86.4567,1,33323.362,72453475.15,28295.5,0.2,328.2342128,0.184615385,3.91E-05,0,0,0,0.35,9.02,Shelby County,7011767.03,0,0,195428,0,0,Majority Coal,195428,1,1,1
26,2014,AL,AL117,33.2442,-86.4567,1,34541.86,74402022.33,28907.5,0.2,315.6172402,0.184615385,3.63E-05,0,0,0,0.11,9.27,Shelby County,6432761.02,0,0,224677,0,0,Majority Coal,224677,1,1,1
26,2015,AL,AL117,33.2442,-86.4567,1,23871.233,74433059.33,23559.25,0.2,269.539688,0.184615385,3.29E-05,0,0,0,0.06,9.33,Shelby County,6578898.02,0,0,0,0,32795,Majority Coal,32795,1,1,1
26,2016,AL,AL117,33.2442,-86.4567,1,3504.815,50592959.1,12278.75,0.2,106.9793909,0.184615385,1.19E-05,0,0,0,0.04,9.56,Shelby County,4280420.01,0,0,0,0,47093,Majority Coal,47093,1,1,1
26,2017,AL,AL117,33.2442,-86.4567,1,2900.29,58507463.28,17372.5,0.2,54.75436628,0.184615385,6.66E-06,0,0,0,0.04,9.83,Shelby County,4916601.01,0,0,0,0,110597,Majority Coal,110597,1,1,1
26,2018,AL,AL117,33.2442,-86.4567,1,3271.345,69993107.65,28126.5,0.2,39.91479293,0.184615385,4.32E-06,0,0,0,0.06,9.63,Shelby County,6087254,0,0,0,0,175148,Majority Coal,175148,1,1,1
26,2019,AL,AL117,33.2442,-86.4567,1,1149.053,64010342.55,25482.25,0.2,20.81549826,0.184615385,2.29E-06,0,0,0,0.04,9.83,Shelby County,5688930.01,0,0,0,0,306715,Majority Coal,306715,1,1,1
26,2020,AL,AL117,33.2442,-86.4567,1,760.081,44005747.7,18295.5,0.2,18.70421131,0.184615385,1.93E-06,0,0,0,0.01,9.84,Shelby County,3796945.02,0,0,0,0,628106,Majority Coal,628106,1,1,1
47,1997,AL,AL033,34.7439,-87.8486,1,78023.169,71800055.13,35143.25,0,620.2128573,0.578313253,0.000213301,5.16E-07,1.17E-08,6.37E-08,106.75,5.33,Colbert County,6628363,94322,131374,0,0,0,Majority Coal,131374,0,0,0
47,1998,AL,AL033,34.7439,-87.8486,1,74261.589,75280145.41,37508.25,0,556.4473582,0.578313253,0.000184076,5.79E-07,1.32E-08,7.24E-08,115.01,5.56,Colbert County,7322893,94322,154952,0,0,0,Majority Coal,154952,0,0,0
47,1999,AL,AL033,34.7439,-87.8486,1,69573.405,75224232.51,36286,0,503.537551,0.578313253,0.000180641,6.01E-07,1.37E-08,7.22E-08,200.55,5.54,Colbert County,7135583,94322,190013,0,0,0,Majority Coal,190013,0,0,0
47,2000,AL,AL033,34.7439,-87.8486,1,70191.431,79890096.71,37936.5,0,510.7408542,0.578313253,0.000176316,6.03E-07,1.37E-08,7.39E-08,126,5.61,Colbert County,7371044,41776,162216,0,0,0,Majority Coal,162216,0,0,0
47,2001,AL,AL033,34.7439,-87.8486,1,63001.921,69682068.71,34975.5,0,507.4385067,0.578313253,0.000162067,3.81E-07,8.67E-09,4.94E-08,173.57,5.6,Colbert County,6690214,41776,149438,0,0,0,Majority Coal,149438,0,0,0
